class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Sitting,0.605123639,0.415627629,-0.369561374,0.999997139,0.616880298,0.390097737,-0.356192768,0.999997497,0.622502565,0.391134262,-0.356228054,0.999997973,0.628534675,0.392926186,-0.356467903,0.999997795,0.599173784,0.387444258,-0.352407277,0.999995649,0.593818724,0.386862278,-0.352347761,0.999995351,0.589364469,0.387005657,-0.352345854,0.999993324,0.641204834,0.406368881,-0.231084347,0.999998868,0.585666537,0.399581492,-0.211815163,0.999995351,0.616856694,0.443745583,-0.319285929,0.999999523,0.594983339,0.442258209,-0.313205332,0.999998748,0.69028008,0.564891577,-0.161195621,0.999993861,0.53625232,0.540169835,-0.122351922,0.999908209,0.700150311,0.741685152,-0.218818337,0.990257204,0.486587375,0.687487125,-0.193343401,0.966873944,0.711401045,0.797925055,-0.476079702,0.992148936,0.440221131,0.745209336,-0.457519621,0.981636763,0.724076748,0.838631213,-0.537198186,0.987739861,0.420596421,0.785029531,-0.509370148,0.977192819,0.715548038,0.822782457,-0.568527818,0.989940345,0.430600882,0.774773419,-0.542776823,0.978971601,0.708851695,0.808164239,-0.493710279,0.988591075,0.439125478,0.764909506,-0.477638572,0.97635442,0.627084255,0.878222048,-0.008823367,0.993044674,0.533245921,0.850637496,0.009168688,0.981845379,0.642370462,0.985844433,-0.459696919,0.898056865,0.421413481,0.946691632,-0.306835622,0.88310349,0.594428897,1.194302559,-0.162405312,0.290077746,0.462926388,1.15397346,-0.062893376,0.253174752,0.581505597,1.212860107,-0.133667931,0.355437726,0.477098852,1.180803537,-0.040673982,0.242109731,0.589994431,1.294284701,-0.249304801,0.167360023,0.440386683,1.250780225,-0.142750725,0.105840161
Sitting,0.610858619,0.420189291,-0.377007574,0.999997318,0.62308073,0.394865423,-0.363470852,0.999997675,0.628728986,0.395964801,-0.363483667,0.999998093,0.634763956,0.397822648,-0.363710046,0.999997914,0.605149806,0.391177714,-0.359071612,0.999995947,0.599685848,0.390168726,-0.359014958,0.999995649,0.595001996,0.389873415,-0.359021991,0.999993742,0.64706552,0.410656005,-0.23954995,0.999998927,0.590053201,0.401772976,-0.217589289,0.999995708,0.622334361,0.448824823,-0.327460974,0.999999583,0.600034595,0.446955025,-0.320781559,0.999998808,0.694728017,0.579337835,-0.170486182,0.99999398,0.537300706,0.541704297,-0.128159016,0.999913096,0.701988697,0.764421761,-0.235869408,0.990401328,0.483108044,0.687591493,-0.21075353,0.969029486,0.716366649,0.798880696,-0.498994917,0.992416561,0.440053135,0.746444941,-0.490846217,0.982165337,0.730231047,0.83863312,-0.559375584,0.98812449,0.420410305,0.788588047,-0.542496026,0.977645576,0.721015692,0.822728574,-0.591180265,0.990253806,0.430490792,0.777658403,-0.574538112,0.979363024,0.714354515,0.807883978,-0.516281486,0.988859951,0.439353228,0.766912103,-0.510558367,0.976715028,0.627179325,0.886427164,-0.007997155,0.993129313,0.533150196,0.854316115,0.008350684,0.982204556,0.646971047,0.984704018,-0.472985893,0.898848236,0.424322754,0.944080532,-0.302314252,0.883724988,0.58994019,1.196691036,-0.215355247,0.290475547,0.462022632,1.144822359,-0.062056661,0.247001618,0.576059937,1.213397622,-0.191364646,0.357970566,0.476266474,1.17204845,-0.036291365,0.24129045,0.581432581,1.299965978,-0.296884775,0.167087302,0.440161407,1.237587094,-0.13713631,0.103155933
Sitting,0.611298919,0.429077446,-0.368518412,0.999997497,0.624372661,0.403263599,-0.352710724,0.999997795,0.63035804,0.404130548,-0.352755815,0.999998212,0.636038601,0.405361593,-0.353014201,0.999998033,0.605909228,0.399643719,-0.349800229,0.999996185,0.600608885,0.398602039,-0.349720031,0.999995947,0.595436931,0.398193836,-0.34972316,0.999994159,0.648739219,0.416127175,-0.228847906,0.999998987,0.591992497,0.408383787,-0.20912981,0.999996006,0.623332143,0.458170235,-0.317462713,0.999999583,0.600817025,0.457337141,-0.312672794,0.999998868,0.697531462,0.589869797,-0.165842444,0.999994099,0.538409173,0.542293012,-0.120431796,0.999919415,0.707082629,0.772668123,-0.223658293,0.990595996,0.479528368,0.68872261,-0.196652979,0.971427679,0.722646534,0.802231908,-0.478182018,0.992527127,0.439062536,0.752387226,-0.475080252,0.983142793,0.736086845,0.843064606,-0.538507819,0.9881953,0.417734087,0.798309505,-0.535521865,0.978563488,0.725496769,0.826551497,-0.573195577,0.990321577,0.430377901,0.788179696,-0.573815763,0.980194807,0.718750358,0.809942901,-0.496278375,0.988906384,0.439098507,0.77542156,-0.497711033,0.977640629,0.627212465,0.893356323,-0.006507812,0.992938578,0.533066571,0.857858419,0.006890002,0.982178628,0.647908211,0.988745809,-0.469540417,0.897933722,0.425243765,0.943125606,-0.301714122,0.884902418,0.590271354,1.212943316,-0.206542164,0.290790111,0.461709678,1.15111506,-0.061380487,0.244889632,0.575374722,1.23118031,-0.182825118,0.361909091,0.47593227,1.178823709,-0.037807081,0.24252063,0.581974268,1.32068491,-0.287992299,0.166284859,0.441020966,1.245730042,-0.136206791,0.101741403
Sitting,0.613630295,0.433393598,-0.343624771,0.999997616,0.626907349,0.407983363,-0.328849375,0.999997914,0.633427501,0.40901345,-0.328872621,0.999998331,0.638490915,0.410155773,-0.329122484,0.999998093,0.607459962,0.403544664,-0.32815215,0.999996364,0.601348579,0.402273089,-0.328122646,0.999996185,0.59615767,0.402065158,-0.328114271,0.999994516,0.649910331,0.420195818,-0.203841612,0.999999046,0.591716886,0.412330925,-0.195874974,0.999996305,0.62531203,0.463501692,-0.292650044,0.999999583,0.601650119,0.46115014,-0.290467352,0.999998927,0.696221054,0.59071064,-0.13247861,0.99999404,0.537697196,0.542563558,-0.113938883,0.999922931,0.707106173,0.767216504,-0.175212085,0.990095377,0.4765113,0.69114387,-0.170914561,0.973116457,0.72609663,0.809614122,-0.399036616,0.991967916,0.436323553,0.762944043,-0.39410454,0.982705772,0.738278747,0.85032475,-0.448509991,0.987283885,0.416450977,0.805331349,-0.435821682,0.977650344,0.731037736,0.83119905,-0.480645359,0.989546597,0.430176198,0.793453574,-0.46895498,0.979361832,0.724302292,0.813139021,-0.416046709,0.988088191,0.438946664,0.782283545,-0.412900269,0.976804018,0.627129912,0.895517111,-0.004607584,0.992592573,0.532080114,0.861300051,0.004981406,0.981733978,0.656288624,0.985989809,-0.468352407,0.897507846,0.425232947,0.942129433,-0.301505059,0.884741247,0.588496923,1.169768929,-0.22488372,0.292542547,0.462554067,1.134524822,-0.072907202,0.246774405,0.573520303,1.184634686,-0.201554209,0.367019713,0.477130711,1.160184383,-0.051077634,0.247954547,0.578603506,1.280162692,-0.293885022,0.169051617,0.442759275,1.227485538,-0.140653357,0.103832096
Sitting,0.611601472,0.432210088,-0.322155088,0.999997616,0.624859214,0.406742007,-0.30910629,0.999997854,0.63192451,0.407842726,-0.309124738,0.999998331,0.637528121,0.409127593,-0.309345573,0.999998033,0.60504818,0.40248543,-0.306038231,0.999996364,0.599271417,0.401407361,-0.306001395,0.999996245,0.594444156,0.401241004,-0.306014538,0.999994516,0.648348987,0.419500947,-0.190806106,0.999999046,0.590101898,0.412155539,-0.173123866,0.999996364,0.624492884,0.46238777,-0.274437904,0.999999583,0.599789262,0.459869862,-0.269002229,0.999998987,0.696679831,0.587555766,-0.124575183,0.99999404,0.537063956,0.544236362,-0.098670043,0.999925256,0.708588481,0.763238788,-0.167690486,0.990019679,0.474409401,0.695448875,-0.156989127,0.974675238,0.726398706,0.810196102,-0.398268074,0.991972625,0.434764385,0.768490851,-0.388082862,0.982681572,0.739783704,0.853440762,-0.450583994,0.987249017,0.414952427,0.810098588,-0.431818247,0.977416694,0.730326176,0.833603561,-0.484269232,0.989515722,0.430098146,0.797512293,-0.465132654,0.979140341,0.723352075,0.815739334,-0.41571936,0.988053799,0.438810915,0.786222398,-0.407170922,0.976577282,0.628599107,0.897630751,-0.003749152,0.992671788,0.531953275,0.864027977,0.004109689,0.981730223,0.660379052,0.986556411,-0.46878475,0.898853958,0.424786657,0.945562303,-0.297511876,0.884884238,0.588260949,1.173525333,-0.234265894,0.295801908,0.46523881,1.134462953,-0.068011656,0.245137498,0.572409153,1.188545704,-0.21150884,0.373941332,0.480296224,1.158750534,-0.046552688,0.250638902,0.577275455,1.288962603,-0.306235373,0.172866642,0.447763443,1.227262735,-0.136616737,0.1044989
Sitting,0.609974921,0.431118816,-0.325349182,0.999997497,0.623021781,0.405664861,-0.311951011,0.999997735,0.630228698,0.406702071,-0.31198281,0.999998271,0.636232257,0.408019423,-0.312213242,0.999997914,0.603387713,0.401900649,-0.308090061,0.999996185,0.597908914,0.400906295,-0.308047414,0.999996126,0.593015015,0.400957406,-0.30806756,0.999994338,0.646596968,0.41874668,-0.190057471,0.999998987,0.589001775,0.411896527,-0.167689458,0.999996305,0.623126805,0.461191684,-0.276446998,0.999999583,0.598445058,0.458709806,-0.2699202,0.999998987,0.696700871,0.585906088,-0.121745929,0.99999404,0.536630869,0.544272304,-0.087488651,0.999927759,0.712149918,0.761069894,-0.171492338,0.989793539,0.475258499,0.696866095,-0.148196176,0.975890815,0.726556659,0.810393214,-0.413024962,0.991517842,0.434817612,0.770678699,-0.395151436,0.982222915,0.740472496,0.854478002,-0.468322188,0.986487687,0.41410774,0.81156075,-0.441494226,0.976517022,0.732112527,0.835751116,-0.501410961,0.988885522,0.429261118,0.798543274,-0.477356136,0.978292227,0.724350572,0.817778587,-0.430499017,0.987247586,0.438786209,0.786775887,-0.415688187,0.975471079,0.633665442,0.898349166,-0.003888334,0.992783308,0.534095943,0.867400944,0.004237636,0.981814206,0.663095295,0.983506024,-0.512067437,0.899232388,0.428061724,0.950043499,-0.315506816,0.883879364,0.602059901,1.209210753,-0.251278639,0.303409487,0.472665787,1.150262237,-0.065314971,0.243534699,0.584639549,1.238656998,-0.227602959,0.382878691,0.487178475,1.174589634,-0.046378065,0.251149297,0.603220105,1.328249216,-0.346138984,0.178607836,0.456468254,1.240123868,-0.136141509,0.104667649
Sitting,0.609811783,0.425595105,-0.32861194,0.999997556,0.622742534,0.399484754,-0.3141177,0.999997735,0.629342079,0.401151061,-0.314164549,0.999998271,0.634796321,0.403062701,-0.314388245,0.999997914,0.602824986,0.395988733,-0.309678257,0.999996245,0.597811759,0.395322025,-0.309634328,0.999996185,0.592213333,0.395705342,-0.309658319,0.999994397,0.645423412,0.416145116,-0.192872256,0.999998987,0.588082433,0.408245385,-0.169928893,0.999996364,0.621812761,0.458938867,-0.276921719,0.999999583,0.597949147,0.455404282,-0.271124452,0.999999046,0.69576031,0.576277971,-0.125236243,0.999994397,0.535827756,0.544302464,-0.087509826,0.999931514,0.714788496,0.753896356,-0.176743656,0.990068495,0.475919902,0.698385477,-0.145742878,0.977097631,0.73367995,0.809142292,-0.426766336,0.991636217,0.434801042,0.774612606,-0.395062983,0.982248664,0.745357871,0.854795754,-0.488870382,0.986524701,0.413506567,0.81502372,-0.442708969,0.976303756,0.735260189,0.839624941,-0.524202466,0.98893857,0.428429306,0.802987337,-0.482031733,0.978105247,0.728061497,0.821558654,-0.445919096,0.987266779,0.438299596,0.791386008,-0.417078406,0.97515583,0.636535764,0.900165558,-0.006263658,0.993093252,0.535422325,0.87034142,0.006616485,0.982432783,0.66082871,0.983559251,-0.509955108,0.894916236,0.430073112,0.955987632,-0.326180995,0.879507244,0.600385129,1.231060743,-0.232950523,0.301687688,0.474856049,1.165591002,-0.058609672,0.236020193,0.584464908,1.260506034,-0.208035827,0.383315474,0.489080369,1.189518571,-0.033368863,0.246620238,0.601299703,1.342048526,-0.324215829,0.178891823,0.458631843,1.257579327,-0.134775221,0.102503963
Sitting,0.602111638,0.414848328,-0.317074209,0.999997497,0.613555551,0.388961703,-0.30343926,0.999997735,0.620757639,0.391049355,-0.303516895,0.999998271,0.627640128,0.393408746,-0.303745329,0.999997854,0.596242249,0.386338711,-0.295891225,0.999996185,0.591306508,0.386331856,-0.295855165,0.999996126,0.585682213,0.387111276,-0.29588753,0.999994338,0.640705466,0.409372002,-0.186309293,0.999998987,0.582951784,0.403169334,-0.149178684,0.999996364,0.614594162,0.447816044,-0.269963652,0.999999583,0.59236902,0.444409519,-0.259444445,0.999999046,0.695047736,0.566066444,-0.123273827,0.999994695,0.534529388,0.54626298,-0.074086748,0.999934137,0.719683766,0.749654651,-0.179091871,0.990535915,0.476354033,0.710749745,-0.153984368,0.976996243,0.738538802,0.805348694,-0.444263309,0.991987288,0.438826144,0.773385704,-0.463850349,0.981709301,0.749724686,0.85545212,-0.508466303,0.98699224,0.41718778,0.812877893,-0.52095747,0.975641489,0.736149907,0.84340483,-0.543310046,0.989324093,0.431169659,0.800714731,-0.556468844,0.977426648,0.728959262,0.824442446,-0.462640911,0.987630308,0.441347897,0.789045095,-0.486070782,0.974298656,0.64307946,0.903158665,-0.006645916,0.993252575,0.540182412,0.88227284,0.006949016,0.982617915,0.665715575,0.983205914,-0.498134047,0.896861613,0.432035923,0.963581622,-0.321613759,0.881019771,0.632721543,1.271823049,-0.23637557,0.316660941,0.49076739,1.202163935,-0.075907126,0.238346294,0.618344426,1.308343172,-0.214403987,0.394088358,0.508263946,1.226067662,-0.053056449,0.249186531,0.643321872,1.381502509,-0.347348452,0.187093765,0.478458464,1.296017051,-0.163337722,0.103769176
Sitting,0.593496382,0.409980804,-0.29423508,0.999997556,0.603475928,0.38389045,-0.28174755,0.999997735,0.61070329,0.385244101,-0.281829715,0.999998271,0.618288398,0.387110978,-0.282037616,0.999997854,0.587677598,0.38348034,-0.270834893,0.999996305,0.582984567,0.384227574,-0.270760864,0.999996185,0.576868832,0.385515988,-0.270805538,0.999994457,0.634414434,0.405148238,-0.175185502,0.999998987,0.576244414,0.402130216,-0.122917093,0.999996424,0.60638988,0.441511482,-0.252471358,0.999999583,0.58567822,0.439726293,-0.237012908,0.999999106,0.694695592,0.562876523,-0.116391838,0.999994874,0.534156621,0.550310552,-0.058368444,0.999937654,0.724349082,0.747564077,-0.17172806,0.991082549,0.478016198,0.715858281,-0.15527454,0.976973116,0.743745208,0.806652248,-0.422867358,0.992308676,0.447559834,0.77305603,-0.464836985,0.981820703,0.755101383,0.862145543,-0.48611927,0.987358689,0.428872764,0.812894464,-0.522960603,0.975604832,0.739647508,0.852247536,-0.520657659,0.989637375,0.442153871,0.799646854,-0.555741906,0.977315187,0.73177588,0.83464396,-0.440844148,0.987948418,0.451699734,0.788356423,-0.486126184,0.974116504,0.647322416,0.904324651,-0.007166983,0.993214726,0.543771863,0.886507094,0.007470299,0.982658327,0.666789293,0.990952134,-0.471827358,0.898213685,0.439130872,0.976091087,-0.316017032,0.883222163,0.624371231,1.314223051,-0.231007144,0.325189441,0.489820898,1.243804812,-0.090022884,0.237930343,0.609303415,1.350226045,-0.210622162,0.399578154,0.505711198,1.273071527,-0.070538446,0.250056624,0.632430136,1.428484082,-0.345918357,0.189388245,0.472900093,1.33784914,-0.184039757,0.102884062
Sitting,0.589421868,0.40661338,-0.301936626,0.999997377,0.599371135,0.381352544,-0.289953798,0.999997556,0.606710076,0.382484227,-0.290102214,0.999998093,0.614593685,0.384145766,-0.290311903,0.999997616,0.583653092,0.381475836,-0.276636332,0.999996066,0.57922256,0.382418811,-0.276493698,0.999996006,0.573563695,0.383922994,-0.276445806,0.999994218,0.631299078,0.401662499,-0.18929027,0.999998868,0.573350549,0.401467979,-0.139387965,0.999996305,0.603499115,0.436586291,-0.26598379,0.999999583,0.582470238,0.435622483,-0.239854842,0.999999106,0.694339335,0.561379433,-0.129916996,0.999994755,0.534057915,0.553765655,-0.065123305,0.999940455,0.726041496,0.744248807,-0.209686443,0.991465688,0.480085701,0.716608584,-0.199108332,0.977318347,0.744519472,0.80636555,-0.485624611,0.992432535,0.453265667,0.77319622,-0.534504533,0.981916487,0.757228374,0.862634718,-0.552112222,0.987476468,0.436377615,0.812845588,-0.599702179,0.975723386,0.743731141,0.854818642,-0.584926367,0.989726663,0.450331271,0.799885213,-0.627943218,0.977342308,0.735634804,0.837129295,-0.503673971,0.98796761,0.460432351,0.788572848,-0.554552495,0.973988414,0.651159048,0.903747141,-0.007193853,0.993084431,0.547635376,0.888148069,0.007497789,0.982694387,0.670258582,0.993499219,-0.470786422,0.897446275,0.442340374,0.984354496,-0.341358066,0.883170843,0.635671258,1.298091173,-0.227782398,0.32776019,0.508103907,1.232175469,-0.117698669,0.233474985,0.622243404,1.331846237,-0.206697553,0.399438679,0.525260508,1.256436467,-0.097532488,0.245885849,0.644889355,1.403829813,-0.340868056,0.188603967,0.502161622,1.32613802,-0.215331942,0.100530654
Sitting,0.590234637,0.407174289,-0.295011044,0.999997437,0.600504279,0.381691247,-0.280414313,0.999997616,0.60784179,0.382688612,-0.280519903,0.999998152,0.615337312,0.384021163,-0.280719787,0.999997675,0.584352434,0.381821513,-0.27186498,0.999996245,0.57957226,0.382693559,-0.271782786,0.999996126,0.574247062,0.384128153,-0.271806002,0.999994457,0.630723596,0.39999783,-0.164665192,0.999998868,0.573663771,0.401477724,-0.12628898,0.999996483,0.604257226,0.436954826,-0.250920475,0.999999583,0.582915366,0.436150879,-0.237000853,0.999999166,0.694157958,0.559534311,-0.10639143,0.999994874,0.534472287,0.554061115,-0.054380286,0.999943435,0.724794447,0.742224813,-0.157210782,0.991818249,0.484517723,0.71577698,-0.170432508,0.977986693,0.747660279,0.807825327,-0.41446352,0.992658317,0.456624806,0.77456665,-0.492519528,0.982615411,0.761279941,0.864667594,-0.47701779,0.98774749,0.441344172,0.814692259,-0.547657847,0.976446271,0.748193622,0.856782258,-0.513815045,0.989968181,0.456385285,0.801956832,-0.58046484,0.977984667,0.739922106,0.839392424,-0.433899701,0.988243043,0.466225445,0.79061985,-0.513435543,0.974682271,0.653181672,0.904703617,-0.008635072,0.993013382,0.550223112,0.890646279,0.008942719,0.982590854,0.676445365,1.041264176,-0.450488865,0.895370364,0.445835769,0.988224089,-0.322086751,0.884507716,0.635429263,1.326081157,-0.23264882,0.332320511,0.505331218,1.241597891,-0.110099554,0.231691271,0.621282935,1.362964272,-0.215825349,0.403591096,0.522186935,1.268196821,-0.092237554,0.246509045,0.644831479,1.431851029,-0.354023874,0.189973712,0.492526114,1.335675597,-0.202195093,0.09948387
Sitting,0.590794086,0.407741368,-0.294637054,0.999997556,0.601386905,0.382151067,-0.279173195,0.999997675,0.608659387,0.38305065,-0.279261559,0.999998212,0.615993381,0.384200513,-0.279452294,0.999997735,0.584951758,0.382031083,-0.270787537,0.999996424,0.580079377,0.382823676,-0.270735115,0.999996305,0.574819028,0.384576321,-0.270787388,0.999994755,0.630848587,0.399764746,-0.159869596,0.999998927,0.57372123,0.402092993,-0.120055892,0.999996722,0.605153084,0.437516183,-0.248764306,0.999999583,0.582961321,0.436606765,-0.236357883,0.999999225,0.694930851,0.559620857,-0.099277988,0.999994874,0.535679996,0.555644393,-0.045902345,0.999946713,0.725174606,0.74243027,-0.145002559,0.992163956,0.488393217,0.715114772,-0.155085206,0.978774011,0.749043643,0.810012281,-0.395419329,0.992839694,0.457998097,0.776615322,-0.476797968,0.983372927,0.762464583,0.866657674,-0.456953853,0.987864673,0.441215277,0.815954924,-0.533624232,0.977211416,0.749197841,0.858964562,-0.49370417,0.990090072,0.456294715,0.804764867,-0.565510809,0.978687763,0.741293073,0.841675878,-0.41501683,0.988377929,0.466683209,0.793962955,-0.497469485,0.975415289,0.655631244,0.906008422,-0.009431381,0.992858291,0.552542806,0.890955269,0.009745806,0.983044207,0.676069856,1.069599748,-0.425156921,0.89588964,0.448758602,0.995714903,-0.329521507,0.890403569,0.634757876,1.338158727,-0.177999467,0.343555629,0.502411604,1.28093183,-0.124502935,0.247124344,0.620981932,1.373107553,-0.159494475,0.411442995,0.518088877,1.309651732,-0.107721306,0.255193919,0.642915487,1.445000887,-0.305471838,0.197152466,0.488639772,1.384725571,-0.233104378,0.10636469
Sitting,0.59263581,0.409734637,-0.289350182,0.999997616,0.602806389,0.383257627,-0.273522198,0.999997735,0.610074639,0.383647025,-0.273604423,0.999998212,0.617348969,0.384427547,-0.273809254,0.999997795,0.585567594,0.384271085,-0.266208142,0.999996543,0.581186414,0.385426939,-0.266138971,0.999996424,0.57597965,0.387358397,-0.266180545,0.999994934,0.631055832,0.399999887,-0.151933491,0.999998927,0.574766219,0.4036825,-0.116933621,0.999996841,0.608274281,0.43852675,-0.24202171,0.999999583,0.584836364,0.438675106,-0.23141107,0.999999225,0.695991337,0.559328318,-0.09233623,0.999994874,0.537326992,0.556023359,-0.039884437,0.999947429,0.725321829,0.742464304,-0.129820302,0.992213905,0.488918722,0.715016425,-0.126680613,0.978787899,0.748307884,0.810882568,-0.364780009,0.992859185,0.458069474,0.78325659,-0.416046321,0.983037472,0.762225211,0.867577553,-0.421562493,0.987828016,0.441855013,0.826236069,-0.470236152,0.976548612,0.749999642,0.859056771,-0.458482891,0.990073204,0.456178576,0.811783671,-0.500937819,0.97805661,0.741957486,0.841608763,-0.383808076,0.988366067,0.466034502,0.799693108,-0.435880005,0.974747598,0.6572209,0.908407509,-0.010937797,0.992842197,0.554320216,0.891998649,0.011266625,0.983205616,0.678626835,1.077222228,-0.426844507,0.890920758,0.448637158,0.998750985,-0.325262338,0.892212808,0.632380962,1.341471434,-0.187436074,0.342239767,0.516868949,1.266258121,-0.112696566,0.24465096,0.618679702,1.37538898,-0.168434918,0.411521763,0.534417212,1.291497588,-0.093987666,0.255838603,0.638445318,1.446719408,-0.304544151,0.196239993,0.503047645,1.368032455,-0.205497175,0.105564661
Sitting,0.594123363,0.410792679,-0.277970016,0.999997675,0.603861451,0.384177893,-0.263837576,0.999997795,0.611045241,0.384284049,-0.263909161,0.999998271,0.618376791,0.384910464,-0.264105558,0.999997854,0.586567521,0.385793954,-0.255474716,0.999996662,0.582768798,0.38717109,-0.255408943,0.999996543,0.578164756,0.389266372,-0.25545913,0.999995172,0.6316154,0.400051951,-0.149182647,0.999998987,0.577573121,0.405047774,-0.109555982,0.99999702,0.610861361,0.43931219,-0.233259514,0.999999583,0.586935401,0.440088958,-0.221405029,0.999999225,0.697734952,0.559468627,-0.093419589,0.999994874,0.539838433,0.556753755,-0.038591452,0.999950051,0.726720095,0.742413759,-0.137660384,0.99222976,0.491263956,0.714739203,-0.132403761,0.979219317,0.751101613,0.810980201,-0.374141216,0.992822349,0.458779752,0.783092737,-0.425584316,0.983577788,0.763297558,0.867089748,-0.431285471,0.987718523,0.441979468,0.825295687,-0.480572701,0.977125108,0.750779212,0.858822227,-0.46652016,0.989998519,0.456153452,0.81351614,-0.511478722,0.978580296,0.743220806,0.841520846,-0.392581314,0.988281429,0.465939939,0.80296272,-0.445608944,0.97533381,0.658155084,0.908679605,-0.011449907,0.992829323,0.555188775,0.892475069,0.011764118,0.983400345,0.680804431,1.077527642,-0.432751954,0.888291538,0.450446427,1.000033498,-0.322287947,0.894730628,0.635612905,1.348455787,-0.203392118,0.345301718,0.514190555,1.275152445,-0.127708584,0.248246342,0.622210026,1.382327676,-0.188597292,0.413057417,0.530615449,1.301456571,-0.111672863,0.257967383,0.641026676,1.456436872,-0.327433944,0.197781116,0.501385152,1.379857421,-0.221832722,0.107371211
Sitting,0.597724915,0.414154261,-0.269303083,0.999997675,0.607778609,0.386744469,-0.254328609,0.999997795,0.614993334,0.386576772,-0.254405171,0.999998271,0.621719003,0.386993796,-0.254612625,0.999997854,0.589816451,0.388488859,-0.24742575,0.999996722,0.585553944,0.389579892,-0.247350052,0.999996603,0.581899226,0.39143154,-0.247380704,0.999995291,0.633377552,0.401093632,-0.136580169,0.999998987,0.581239164,0.406446993,-0.103462622,0.999997079,0.614328563,0.442186952,-0.223109096,0.999999583,0.590177476,0.443202138,-0.21325314,0.999999225,0.698752344,0.55961144,-0.082274839,0.999994695,0.541730046,0.55683732,-0.031204853,0.999949813,0.729983926,0.740705192,-0.121672191,0.992069423,0.493555248,0.714808643,-0.11409156,0.979226112,0.752101779,0.811382651,-0.350904077,0.992673934,0.461266756,0.784579694,-0.394158781,0.983539045,0.763700664,0.86674726,-0.405505478,0.987510979,0.444898993,0.827095091,-0.447098494,0.976980686,0.752115369,0.858069718,-0.439904392,0.989818275,0.457892269,0.814810514,-0.476602554,0.978416204,0.744697452,0.840889335,-0.368642628,0.988077223,0.467814624,0.804776669,-0.413272202,0.975145459,0.658336163,0.909941792,-0.011599328,0.992691338,0.555789411,0.894466996,0.011913059,0.983053327,0.686875463,1.072164774,-0.438308179,0.885562837,0.450123936,0.996776223,-0.324967742,0.895966649,0.638290882,1.339387178,-0.210106879,0.345603734,0.516603351,1.26222384,-0.13687107,0.249645397,0.624823451,1.371522188,-0.194339588,0.412816316,0.533200443,1.288097858,-0.119880274,0.259762138,0.642377615,1.4483217,-0.328818977,0.197410405,0.504951477,1.365953088,-0.22829318,0.108172357
Sitting,0.601367533,0.41647613,-0.23689571,0.999997735,0.61205703,0.388442606,-0.219216257,0.999997854,0.619101107,0.388350159,-0.219317883,0.999998271,0.625208557,0.388880253,-0.219509274,0.999997914,0.594009697,0.390048981,-0.213311672,0.999996781,0.58902204,0.390865952,-0.213257357,0.999996662,0.585589528,0.39250043,-0.213298351,0.99999547,0.635757387,0.402406871,-0.095017977,0.999998987,0.584766746,0.407143146,-0.067723468,0.999997199,0.617165864,0.44414407,-0.189042017,0.999999583,0.593436182,0.445078194,-0.180921525,0.999999225,0.699893832,0.559551001,-0.045387868,0.999994636,0.543171048,0.557383955,0.005791011,0.999950111,0.730591774,0.737518072,-0.085601941,0.992135644,0.496684462,0.714724958,-0.07920067,0.979517758,0.754383504,0.811117649,-0.323109835,0.992866218,0.463164419,0.782954812,-0.38330245,0.984166205,0.766767859,0.866391301,-0.379540265,0.987799942,0.446465015,0.825442612,-0.439277828,0.977801025,0.75403291,0.857628286,-0.413966119,0.990040421,0.460108429,0.8139112,-0.470251411,0.979175866,0.746443987,0.840648115,-0.340924025,0.988322973,0.47002396,0.8040241,-0.403277308,0.975975871,0.660053253,0.91300869,-0.012673539,0.992527366,0.556912601,0.89906615,0.012974413,0.982883453,0.690516591,1.071764827,-0.422215313,0.881697655,0.449063927,0.99625957,-0.336261779,0.896803796,0.647904158,1.338809967,-0.199926823,0.345428973,0.520632327,1.256646872,-0.149073526,0.249471053,0.635263622,1.372205377,-0.183402568,0.415396422,0.537610173,1.281407118,-0.131678522,0.262226671,0.654789031,1.44479692,-0.314968765,0.198028281,0.512720942,1.359058142,-0.239313215,0.10860569
